Tone,Identity,Feature,Coefficient,SE,t,p,CI_lower,CI_upper
Weighted_Constructive,Undisclosed,const,60.7862852696785,0.3575426441812254,170.01128748957885,0.0,60.08551456414608,61.48705597521092
Weighted_Constructive,Undisclosed,gender_male,-0.33740983227459387,0.1229279458306486,-2.744777275782561,0.0060551977694613185,-0.5783441787961559,-0.09647548575303191
Weighted_Constructive,Undisclosed,race_white,0.16357239959151135,0.12871616078311618,1.2707992422732926,0.203800078385309,-0.08870663977166329,0.415851438954686
Weighted_Constructive,Undisclosed,region_west,-1.3466878279726386,0.1377966995904898,-9.773004955668632,1.470253309519214e-22,-1.616764396358484,-1.0766112595867934
Weighted_Constructive,Undisclosed,top_100,-0.6388240432223498,0.1236821860006019,-5.165044893524447,2.403812212607151e-07,-0.8812366733127136,-0.3964114131319859
Weighted_Constructive,Undisclosed,academic_age,-0.06095384408446528,0.006576075130361209,-9.26903097609793,1.878446933397404e-20,-0.0738427144996028,-0.04806497366932777
Weighted_Constructive,Undisclosed,avg_c2,-0.0016415698910029724,0.0034995022495325386,-0.46908667974774193,0.6390076797937224,-0.00850046826390365,0.005217328481897704
Weighted_Constructive,Undisclosed,work_count,0.0006031501870203737,0.0008542912639141391,0.7060240605257946,0.4801731748371505,-0.0010712299225585412,0.002277530296599289
Weighted_Constructive,Undisclosed,source_nature,-6.937640716424026,0.16212820649437865,-42.79107791564061,0.0,-7.255406162031081,-6.619875270816971
Weighted_Constructive,Undisclosed,pub_year_scaled,0.4160568711748523,0.038352444835896955,10.848248995731119,2.0328228879284894e-27,0.3408874605774351,0.4912262817722695
Weighted_Constructive,Undisclosed,days_received_to_accepted,0.0026750292042688616,0.0004959968368555916,5.393238435203349,6.919902980470624e-08,0.001702893267586113,0.00364716514095161
Weighted_Constructive,Undisclosed,total_authors,-0.04843986531845396,0.015491413163681057,-3.126884862384222,0.0017666910119128161,-0.07880247718889853,-0.018077253448009395
Weighted_Constructive,Undisclosed,word_count,0.00143301912598054,0.00017182856157662272,8.339819136188952,7.440424820768587e-17,0.0010962413337750364,0.0017697969181860436
Weighted_Constructive,Undisclosed,field_Arts and Humanities,0.618950551715862,1.1366655311593405,0.5445318211458072,0.5860755570708504,-1.6088729518245362,2.84677405525626
Weighted_Constructive,Undisclosed,field_Agricultural and Biological Sciences,2.3224219061945326,0.27657390081170363,8.397111583481184,4.575951678867647e-17,1.7803470215398403,2.864496790849225
Weighted_Constructive,Undisclosed,"field_Biochemistry, Genetics and Molecular Biology",-1.1685330440027084,0.18334445969136384,-6.373429805131714,1.8484690136801359e-10,-1.5278815817627371,-0.8091845062426797
Weighted_Constructive,Undisclosed,"field_Business, Management and Accounting",3.9216902234385618,0.6055681901807516,6.476050570403979,9.415450285636655e-11,2.7347983805011866,5.108582066375937
Weighted_Constructive,Undisclosed,field_Chemistry,-0.8670203972925078,0.48306889228215966,-1.7948172841278356,0.07268281607086612,-1.8138180282171996,0.07977723363218403
Weighted_Constructive,Undisclosed,field_Computer Science,0.022687779058466785,0.4438900412462442,0.05111125943436279,0.959236863989718,-0.847320714880171,0.8926962729971045
Weighted_Constructive,Undisclosed,field_Decision Sciences,-0.007991176138107394,0.7354142302946298,-0.010866224515272,0.9913301778400198,-1.4493765812338268,1.4333942289576123
Weighted_Constructive,Undisclosed,field_Dentistry,3.1876546996786734,1.009929564052276,3.156313878849549,0.0015977682125770268,1.2082291272139747,5.167080272143372
