Tone,Identity,Feature,Coefficient,SE,t,p,CI_lower,CI_upper
Weighted_Questioning,Undisclosed,const,43.27988138583009,0.3777150695917131,114.58341186284412,0.0,42.53957345301229,44.02018931864789
Weighted_Questioning,Undisclosed,gender_male,-0.17556543227223498,0.1032320630185625,-1.7006870456581495,0.08900176894739448,-0.3778965578383867,0.02676569329391673
Weighted_Questioning,Undisclosed,race_white,0.17075792299138992,0.10829199014704066,1.576828745685918,0.11483493544162604,-0.041490477510976176,0.383006323493756
Weighted_Questioning,Undisclosed,region_west,-0.25972890465774845,0.11550927649002868,-2.248554510513011,0.024540853321765126,-0.4861229264584839,-0.033334882857013054
Weighted_Questioning,Undisclosed,top_100,0.010456262154156832,0.10573643492392368,0.0988898685838993,0.9212257131741273,-0.19678334215039675,0.2176958664587104
Weighted_Questioning,Undisclosed,academic_age,-0.05235014818121487,0.005606283642846648,-9.33776303808873,9.839082901103683e-21,-0.06333826220831032,-0.041362034154119424
Weighted_Questioning,Undisclosed,avg_c2,-0.0029202491867011,0.0029613840119834924,-0.9861095943261878,0.32407933605395123,-0.008724455194581477,0.002883956821179277
Weighted_Questioning,Undisclosed,work_count,0.0032480735227862602,0.0007276910413550571,4.463533750172212,8.061889280596721e-06,0.0018218252898579011,0.00467432175571462
Weighted_Questioning,Undisclosed,source_nature,-3.3408954448867934,0.14303782214853683,-23.35672757529445,1.1774469584634336e-120,-3.621244424724971,-3.0605464650486156
Weighted_Questioning,Undisclosed,pub_year_scaled,0.12362957525942887,0.032335823408132854,3.8233006687046207,0.00013167704832151348,0.06025252596904125,0.18700662454981648
Weighted_Questioning,Undisclosed,days_received_to_accepted,0.003290875117765831,0.0004211560595805001,7.813908984341256,5.544113582980899e-15,0.0024654244091172456,0.004116325826414417
Weighted_Questioning,Undisclosed,total_authors,0.015572123429301914,0.013144047636061675,1.1847281644490264,0.23612494299952136,-0.010189736548457805,0.04133398340706163
Weighted_Questioning,Undisclosed,word_count,0.0025915703257397647,0.0001518993058386438,17.06110710270579,2.890252951715615e-65,0.002293853157019388,0.002889287494460141
