Tone,Identity,Feature,Coefficient,SE,t,p,CI_lower,CI_upper
Weighted_Critical,Undisclosed,const,55.13890648390964,0.3469499730476436,158.9246599432302,0.0,54.45889703229912,55.81891593552017
Weighted_Critical,Undisclosed,gender_male,0.02448346078079117,0.11163154900114046,0.21932384706532237,0.826397786820317,-0.1943103547998624,0.24327727636144472
Weighted_Critical,Undisclosed,race_white,0.0206595079054306,0.11772485154625717,0.17548977666209192,0.8606948031730981,-0.21007696121055797,0.25139597702141914
Weighted_Critical,Undisclosed,region_west,-1.0126799925768875,0.12632923755813863,-8.01619650487352,1.0906996276146623e-15,-1.2602807483852438,-0.7650792367685311
Weighted_Critical,Undisclosed,top_100,-0.3640058177767547,0.11493196189654512,-3.1671417747520136,0.00153945246279381,-0.589268323766513,-0.1387433117869965
Weighted_Critical,Undisclosed,academic_age,-0.06007077635446717,0.0060519909642572575,-9.925787515090825,3.215542702431618e-23,-0.07193246067917322,-0.04820909202976111
Weighted_Critical,Undisclosed,avg_c2,-0.009496137432432421,0.0038188298941341384,-2.4866615418033766,0.01289480117402307,-0.01698090648802024,-0.0020113683768446028
Weighted_Critical,Undisclosed,work_count,0.0020109598813838367,0.000789287459676716,2.5478168400236654,0.01083993676383287,0.0004639848869683631,0.0035579348757993103
Weighted_Critical,Undisclosed,source_nature,-3.786488986721905,0.15580516084598064,-24.302718640141798,1.834789646751948e-130,-4.091861490585497,-3.4811164828583125
Weighted_Critical,Undisclosed,pub_year_scaled,-0.018306478759436307,0.03558054094755674,-0.5145081629427386,0.606896754737299,-0.08804305756710017,0.05143010004822755
Weighted_Critical,Undisclosed,days_received_to_accepted,0.009782739077317621,0.0004747446719315324,20.606316733405038,2.4087880221952033e-94,0.008852256618479534,0.010713221536155709
Weighted_Critical,Undisclosed,total_authors,-0.05929759336056225,0.014355742473546096,-4.13058352570982,3.618435939514928e-05,-0.08743433158004454,-0.03116085514107995
Weighted_Critical,Undisclosed,word_count,-0.0005907157051363661,0.0001551878344530419,-3.806456267776003,0.00014097220612231616,-0.0008948782715030924,-0.0002865531387696398
